from,to,time_step,flow
BEL,NED,2431,-2286.6545659999992
BEL,NED,2432,-3400.0
BEL,NED,2433,-2340.471487
BEL,NED,2434,-2208.67499
BEL,NED,2435,-2030.3406000000004
BEL,NED,2436,-1994.6884550000004
BEL,NED,2437,-2013.7533980000003
BEL,NED,2438,-1836.7276109999993
BEL,NED,2439,-1843.6812579999996
BEL,NED,2440,-2278.57194
BEL,NED,2441,41.63478100000066
BEL,NED,2442,-695.6977020000004
BEL,NED,2443,-1231.5451279999995
BEL,NED,2444,-1302.7598559999992
BEL,NED,2445,-1651.8144320000001
BEL,NED,2446,-1983.986095
BEL,NED,2447,-2142.791934
BEL,NED,2448,-2169.789098
BEL,NED,2449,-1880.5652189999996
BEL,NED,2450,-2085.090076
BEL,NED,2451,-2323.38226
BEL,NED,2452,-2686.377708
BEL,NED,2453,-3303.865601
BEL,NED,2454,-3400.0
BEL,NED,2455,-3400.0
BEL,NED,2456,-3400.0
BEL,NED,2457,-3400.0
BEL,NED,2458,-3400.0
BEL,NED,2459,-3400.0
BEL,NED,2460,-3400.0
BEL,NED,2461,-3400.0
BEL,NED,2462,-3400.0
BEL,NED,2463,-3400.0
BEL,NED,2464,-3400.0
BEL,NED,2465,-3400.0
BEL,NED,2466,-445.4649100000338
BEL,NED,2467,2400.0
BEL,NED,2468,2400.0
BEL,NED,2469,2400.0
BEL,NED,2470,-1232.92749
BEL,NED,2471,-3400.0
BEL,NED,2472,-3400.0
BEL,NED,2473,-3400.0
BEL,NED,2474,-3400.0
BEL,NED,2475,-2393.8161010000003
BEL,NED,2476,-2228.295534
BEL,NED,2477,-2268.5847139999996
BEL,NED,2478,-3400.0
BEL,NED,2479,-3400.0
BEL,NED,2480,-3400.0
BEL,NED,2481,-3400.0
BEL,NED,2482,-3400.0
BEL,NED,2483,-3400.0
BEL,NED,2484,-3400.0
BEL,NED,2485,-3400.0
BEL,NED,2486,-3400.0
BEL,NED,2487,-3400.0
BEL,NED,2488,-3400.0
BEL,NED,2489,-3400.0
BEL,NED,2490,-3400.0
BEL,NED,2491,-3400.0
BEL,NED,2492,-3400.0
BEL,NED,2493,-3400.0
BEL,NED,2494,-3400.0
BEL,NED,2495,-3400.0
BEL,NED,2496,-3400.0
BEL,NED,2497,-3400.0
BEL,NED,2498,-3400.0
BEL,NED,2499,-2429.865863
BEL,NED,2500,-2404.2457240000003
BEL,NED,2501,-2511.260667
BEL,NED,2502,-3400.0
BEL,NED,2503,-3400.0
BEL,NED,2504,-3400.0
BEL,NED,2505,-3400.0
BEL,NED,2506,-3400.0
BEL,NED,2507,-3400.0
BEL,NED,2508,-3400.0
BEL,NED,2509,-3400.0
BEL,NED,2510,-3400.0
BEL,NED,2511,-3400.0
BEL,NED,2512,-3400.0
BEL,NED,2513,-3400.0
BEL,NED,2514,-3400.0
BEL,NED,2515,-3400.0
BEL,NED,2516,-3400.0
BEL,NED,2517,-3400.0
BEL,NED,2518,-3400.0
BEL,NED,2519,-3400.0
BEL,NED,2520,-3400.0
BEL,NED,2521,-3400.0
BEL,NED,2522,-3400.0
BEL,NED,2523,-2542.282092
BEL,NED,2524,-2545.3723450000007
BEL,NED,2525,-3261.019747
BEL,NED,2526,-3400.0
BEL,NED,2527,-3400.0
BEL,NED,2528,-3400.0
BEL,NED,2529,-3400.0
BEL,NED,2530,-3400.0
BEL,NED,2531,-3400.0
BEL,NED,2532,-3400.0
BEL,NED,2533,-3400.0
BEL,NED,2534,-3400.0
BEL,NED,2535,-3400.0
BEL,NED,2536,-3400.0
BEL,NED,2537,-3400.0
BEL,NED,2538,-3400.0
BEL,NED,2539,-3400.0
BEL,NED,2540,-3400.0
BEL,NED,2541,-3400.0
BEL,NED,2542,-3400.0
BEL,NED,2543,-3400.0
BEL,NED,2544,-3400.0
BEL,NED,2545,-3400.0
BEL,NED,2546,-1952.303994
BEL,NED,2547,-1646.5968209999996
BEL,NED,2548,-1560.3461529999997
BEL,NED,2549,-1868.1388129999998
BEL,NED,2550,-2326.4507529999996
BEL,NED,2551,-3400.0
BEL,NED,2552,-3400.0
BEL,NED,2553,-3400.0
BEL,NED,2554,-3400.0
BEL,NED,2555,-3400.0
BEL,NED,2556,-3400.0
BEL,NED,2557,-3400.0
BEL,NED,2558,-3400.0
BEL,NED,2559,-3400.0
BEL,NED,2560,-3400.0
BEL,NED,2561,-3400.0
BEL,NED,2562,-3400.0
BEL,NED,2563,-3400.0
BEL,NED,2564,-3400.0
BEL,NED,2565,-3400.0
BEL,NED,2566,-3400.0
BEL,NED,2567,-3400.0
BEL,NED,2568,-3400.0
BEL,NED,2569,-3400.0
BEL,NED,2570,-2111.468484
BEL,NED,2571,-1982.656115
BEL,NED,2572,-2024.873847
BEL,NED,2573,-2137.1692949999997
BEL,NED,2574,-2376.438789
BEL,NED,2575,-2155.075157
BEL,NED,2576,-3400.0
BEL,NED,2577,-3400.0
BEL,NED,2578,-3400.0
BEL,NED,2579,-3400.0
BEL,NED,2580,-2387.7820199999996
BEL,NED,2581,-2308.4270390000006
BEL,NED,2582,-2126.193459
BEL,NED,2583,-2273.3140030000004
BEL,NED,2584,-3400.0
BEL,NED,2585,-1266.6107379999999
BEL,NED,2586,-2166.4140030000003
BEL,NED,2587,-3400.0
BEL,NED,2588,-3400.0
BEL,NED,2589,-2418.257711
BEL,NED,2590,-3400.0
BEL,NED,2591,-3400.0
BEL,NED,2592,-3400.0
BEL,NED,2593,-2220.263932
BEL,NED,2594,-1844.5902910000004
BEL,NED,2595,-1681.8831180000002
BEL,NED,2596,-1747.347822
BEL,NED,2597,-2029.8800669999996
BEL,NED,2598,-2164.019440000005
BEL,NED,2599,-2366.335501
BEL,NED,2600,-1957.4714399999998
BEL,NED,2601,-2240.324514
BEL,NED,2602,-2222.8972970000004
BEL,NED,2603,-2099.801872
BEL,NED,2604,-1997.752325
BEL,NED,2605,-2048.109475
BEL,NED,2606,-1885.8921249999999
BEL,NED,2607,-1889.35876
BEL,NED,2608,-2205.9762769999998
BEL,NED,2609,-2120.2163150000006
BEL,NED,2610,-619.0052700000415
BEL,NED,2611,931.7470499999965
BEL,NED,2612,-3357.2315200000003
BEL,NED,2613,-3400.0
BEL,NED,2614,-3400.0
BEL,NED,2615,-3400.0
BEL,NED,2616,-3400.0
BEL,NED,2617,-2466.6232270000005
BEL,NED,2618,-2196.468651
BEL,NED,2619,-2028.8346430000001
BEL,NED,2620,-2108.830305
BEL,NED,2621,-2372.8972019999997
BEL,NED,2622,-3400.0
BEL,NED,2623,-3400.0
BEL,NED,2624,-3400.0
BEL,NED,2625,-3400.0
BEL,NED,2626,-3400.0
BEL,NED,2627,-3400.0
BEL,NED,2628,-3400.0
BEL,NED,2629,-3400.0
BEL,NED,2630,-3400.0
BEL,NED,2631,-3400.0
BEL,NED,2632,-3400.0
BEL,NED,2633,-3400.0
BEL,NED,2634,-3400.0
BEL,NED,2635,-3400.0
BEL,NED,2636,-3400.0
BEL,NED,2637,-3400.0
BEL,NED,2638,-3400.0
BEL,NED,2639,-3400.0
BEL,NED,2640,-3400.0
BEL,NED,2641,-3400.0
BEL,NED,2642,-3400.0
BEL,NED,2643,-3400.0
BEL,NED,2644,-3400.0
BEL,NED,2645,-3400.0
BEL,NED,2646,-3400.0
BEL,NED,2647,-3400.0
BEL,NED,2648,-3400.0
BEL,NED,2649,-3400.0
BEL,NED,2650,-3400.0
BEL,NED,2651,-3400.0
BEL,NED,2652,-3400.0
BEL,NED,2653,-3400.0
BEL,NED,2654,-3400.0
BEL,NED,2655,-3400.0
BEL,NED,2656,-3400.0
BEL,NED,2657,-3400.0
BEL,NED,2658,-3400.0
BEL,NED,2659,-3400.0
BEL,NED,2660,-3400.0
BEL,NED,2661,-3400.0
BEL,NED,2662,-3400.0
BEL,NED,2663,-3400.0
BEL,NED,2664,-3400.0
BEL,NED,2665,-3400.0
BEL,NED,2666,-2508.7890509999997
BEL,NED,2667,-2406.2340469999995
BEL,NED,2668,-2396.630567
BEL,NED,2669,-3276.07213
BEL,NED,2670,-3400.0
BEL,NED,2671,-3400.0
BEL,NED,2672,-3400.0
BEL,NED,2673,-3400.0
BEL,NED,2674,-3400.0
BEL,NED,2675,-3400.0
BEL,NED,2676,-3400.0
BEL,NED,2677,-3400.0
BEL,NED,2678,-3400.0
BEL,NED,2679,-3400.0
BEL,NED,2680,-3400.0
BEL,NED,2681,-3400.0
BEL,NED,2682,-3400.0
BEL,NED,2683,-3400.0
BEL,NED,2684,-3400.0
BEL,NED,2685,-3400.0
BEL,NED,2686,-3400.0
BEL,NED,2687,-3400.0
BEL,NED,2688,-3400.0
BEL,NED,2689,-3400.0
BEL,NED,2690,-3400.0
BEL,NED,2691,-2119.857899999999
BEL,NED,2692,953.7197699999997
BEL,NED,2693,2400.0
BEL,NED,2694,2400.0
BEL,NED,2695,2400.0
BEL,NED,2696,2400.0
BEL,NED,2697,1698.3443099998804
BEL,NED,2698,-3400.0
BEL,NED,2699,-3400.0
BEL,NED,2700,-3400.0
BEL,NED,2701,-3400.0
BEL,NED,2702,-3400.0
BEL,NED,2703,-3400.0
BEL,NED,2704,-3400.0
BEL,NED,2705,-3400.0
BEL,NED,2706,540.6824399999541
BEL,NED,2707,266.252529999995
BEL,NED,2708,-992.8292299999994
BEL,NED,2709,536.5139400000007
BEL,NED,2710,2400.0
BEL,NED,2711,2400.0
BEL,NED,2712,2400.0
BEL,NED,2713,2400.0
BEL,NED,2714,2400.0
BEL,NED,2715,2400.0
BEL,NED,2716,2400.0
BEL,NED,2717,1538.6688599999998
BEL,NED,2718,-1677.1511900000153
BEL,NED,2719,-3400.0
BEL,NED,2720,-3400.0
BEL,NED,2721,-3400.0
BEL,NED,2722,-3400.0
BEL,NED,2723,-3400.0
BEL,NED,2724,-3400.0
BEL,NED,2725,-3400.0
BEL,NED,2726,-3400.0
BEL,NED,2727,-3400.0
BEL,NED,2728,-3400.0
BEL,NED,2729,-3400.0
BEL,NED,2730,-3400.0
BEL,NED,2731,-3400.0
BEL,NED,2732,-3400.0
BEL,NED,2733,-3400.0
BEL,NED,2734,-3400.0
BEL,NED,2735,-3400.0
BEL,NED,2736,-3400.0
BEL,NED,2737,-3400.0
BEL,NED,2738,-3400.0
BEL,NED,2739,-3400.0
BEL,NED,2740,-2509.234214
BEL,NED,2741,-2273.03593
BEL,NED,2742,-2165.611692
BEL,NED,2743,-2099.7597619999997
BEL,NED,2744,-2308.3604530000002
BEL,NED,2745,-3400.0
BEL,NED,2746,-3400.0
BEL,NED,2747,-3400.0
BEL,NED,2748,-3400.0
BEL,NED,2749,-3400.0
BEL,NED,2750,-2261.1056140000005
BEL,NED,2751,-1981.8159809999997
BEL,NED,2752,-1830.3778730000001
BEL,NED,2753,-2281.8893369999996
BEL,NED,2754,-3400.0
BEL,NED,2755,-3400.0
BEL,NED,2756,-3400.0
BEL,NED,2757,-3400.0
BEL,NED,2758,-3400.0
BEL,NED,2759,-3400.0
BEL,NED,2760,-3400.0
BEL,NED,2761,-2380.46479
BEL,NED,2762,-2008.027946
BEL,NED,2763,-1627.090244
BEL,NED,2764,-1569.9757299999999
BEL,NED,2765,-1634.718366
BEL,NED,2766,-2000.1274689999996
BEL,NED,2767,-2121.677684
BEL,NED,2768,-2072.2335470000007
BEL,NED,2769,-2409.603518
BEL,NED,2770,-2563.1689370000004
BEL,NED,2771,-3171.7964620000002
BEL,NED,2772,-3400.0
BEL,NED,2773,-3400.0
BEL,NED,2774,-3400.0
BEL,NED,2775,-3400.0
BEL,NED,2776,-3400.0
BEL,NED,2777,-3400.0
BEL,NED,2778,-3400.0
BEL,NED,2779,-3400.0
BEL,NED,2780,-3400.0
BEL,NED,2781,-3400.0
BEL,NED,2782,-3400.0
BEL,NED,2783,-3400.0
BEL,NED,2784,-3400.0
BEL,NED,2785,-2178.7593800000004
BEL,NED,2786,-1612.7803289999997
BEL,NED,2787,-1280.2515160000003
BEL,NED,2788,-1079.963623
BEL,NED,2789,-1246.0673170000005
BEL,NED,2790,-1848.9688890000002
BEL,NED,2791,-3400.0
BEL,NED,2792,-3400.0
BEL,NED,2793,-3400.0
BEL,NED,2794,-3400.0
BEL,NED,2795,-3400.0
BEL,NED,2796,-3400.0
BEL,NED,2797,-3400.0
BEL,NED,2798,-3400.0
BEL,NED,2799,-3400.0
BEL,NED,2800,-3400.0
BEL,NED,2801,-3400.0
BEL,NED,2802,-3400.0
BEL,NED,2803,-3400.0
BEL,NED,2804,-3400.0
BEL,NED,2805,-3400.0
BEL,NED,2806,1544.228649999999
BEL,NED,2807,2400.0
BEL,NED,2808,2400.0
BEL,NED,2809,1813.5531499999997
BEL,NED,2810,-3400.0
BEL,NED,2811,-3400.0
BEL,NED,2812,-3400.0
BEL,NED,2813,-3400.0
BEL,NED,2814,-3400.0
BEL,NED,2815,-3400.0
BEL,NED,2816,-3400.0
BEL,NED,2817,-3400.0
BEL,NED,2818,-3400.0
BEL,NED,2819,-3400.0
BEL,NED,2820,-3400.0
BEL,NED,2821,-3400.0
BEL,NED,2822,-3400.0
BEL,NED,2823,-3400.0
BEL,NED,2824,-3400.0
BEL,NED,2825,-3400.0
BEL,NED,2826,-3400.0
BEL,NED,2827,-3400.0
BEL,NED,2828,-3400.0
BEL,NED,2829,-3400.0
BEL,NED,2830,-3400.0
BEL,NED,2831,-3400.0
BEL,NED,2832,-3400.0
BEL,NED,2833,-3400.0
BEL,NED,2834,-3400.0
BEL,NED,2835,-2474.9805910000005
BEL,NED,2836,-2171.787288
BEL,NED,2837,-2114.3753950000005
BEL,NED,2838,-3400.0
BEL,NED,2839,-3400.0
BEL,NED,2840,-3400.0
BEL,NED,2841,-3400.0
BEL,NED,2842,-3400.0
BEL,NED,2843,-3400.0
BEL,NED,2844,-3400.0
BEL,NED,2845,-3400.0
BEL,NED,2846,-3400.0
BEL,NED,2847,-3400.0
BEL,NED,2848,-3400.0
BEL,NED,2849,-3400.0
BEL,NED,2850,-3400.0
BEL,NED,2851,-3400.0
BEL,NED,2852,-3400.0
BEL,NED,2853,-3400.0
BEL,NED,2854,-3400.0
BEL,NED,2855,-3400.0
BEL,NED,2856,-3400.0
BEL,NED,2857,-3400.0
BEL,NED,2858,-3400.0
BEL,NED,2859,-2387.0370970000004
BEL,NED,2860,-2392.044008
BEL,NED,2861,-3400.0
BEL,NED,2862,-3400.0
BEL,NED,2863,-3400.0
BEL,NED,2864,-3400.0
BEL,NED,2865,-3400.0
BEL,NED,2866,-3400.0
BEL,NED,2867,-3400.0
BEL,NED,2868,-3400.0
BEL,NED,2869,-3400.0
BEL,NED,2870,-3400.0
BEL,NED,2871,-3400.0
BEL,NED,2872,-3400.0
BEL,NED,2873,-3400.0
BEL,NED,2874,-3400.0
BEL,NED,2875,-3400.0
BEL,NED,2876,-3400.0
BEL,NED,2877,-3400.0
BEL,NED,2878,-3400.0
BEL,NED,2879,-3400.0
BEL,NED,2880,-3400.0
BEL,NED,2881,-3400.0
BEL,NED,2882,-3400.0
BEL,NED,2883,-3400.0
BEL,NED,2884,-3369.468403
BEL,NED,2885,-3294.638724
BEL,NED,2886,-2566.895469
BEL,NED,2887,-2432.0630640000004
BEL,NED,2888,-2139.1873180000002
BEL,NED,2889,-2344.311910000153
BEL,NED,2890,-3400.0
BEL,NED,2891,-3400.0
BEL,NED,2892,-3400.0
BEL,NED,2893,-3400.0
BEL,NED,2894,-3400.0
BEL,NED,2895,-3400.0
BEL,NED,2896,-2774.2018419999995
BEL,NED,2897,-2003.3153320000001
BEL,NED,2898,-2488.8017849999997
BEL,NED,2899,-3400.0
BEL,NED,2900,-3400.0
BEL,NED,2901,-3400.0
BEL,NED,2902,-3400.0
BEL,NED,2903,-3400.0
BEL,NED,2904,-3400.0
BEL,NED,2905,-3400.0
BEL,NED,2906,-2534.5739129999997
BEL,NED,2907,105.0591800000002
BEL,NED,2908,2400.0
BEL,NED,2909,2400.0
BEL,NED,2910,2264.8356499999704
BEL,NED,2911,-2254.584906
BEL,NED,2912,-3400.0
BEL,NED,2913,-3400.0
BEL,NED,2914,-3400.0
BEL,NED,2915,-3400.0
BEL,NED,2916,-3400.0
BEL,NED,2917,-3400.0
BEL,NED,2918,-3400.0
BEL,NED,2919,-3400.0
BEL,NED,2920,-3400.0
BEL,NED,2921,-3400.0
BEL,NED,2922,-3400.0
BEL,NED,2923,-3400.0
BEL,NED,2924,-3400.0
BEL,NED,2925,-3400.0
BEL,NED,2926,-3400.0
BEL,NED,2927,-3400.0
BEL,NED,2928,-3400.0
BEL,NED,2929,-2057.219608
BEL,NED,2930,-1661.6199229999997
BEL,NED,2931,-1332.7364270000003
BEL,NED,2932,-1128.4095320000004
BEL,NED,2933,-1013.3312030000002
BEL,NED,2934,-1226.9446069999997
BEL,NED,2935,-1209.444607
BEL,NED,2936,-1333.4781700001058
BEL,NED,2937,-3400.0
BEL,NED,2938,-3400.0
BEL,NED,2939,-1791.8231110000004
BEL,NED,2940,-2028.5200690000001
BEL,NED,2941,-1981.5010679999998
BEL,NED,2942,-1714.7349950000005
BEL,NED,2943,-1447.389271
BEL,NED,2944,-1046.3529039999996
BEL,NED,2945,-812.8975940000003
BEL,NED,2946,-1194.0271870000001
BEL,NED,2947,-1826.8027040000004
BEL,NED,2948,-2059.154053
BEL,NED,2949,-2154.5704129999995
BEL,NED,2950,-3400.0
BEL,NED,2951,-3400.0
BEL,NED,2952,-2139.0326399999994
BEL,NED,2953,-1394.2195800000002
BEL,NED,2954,-936.8253479999998
BEL,NED,2955,-803.184992
BEL,NED,2956,-734.2931720000006
BEL,NED,2957,-1009.7741139999998
BEL,NED,2958,-1765.3966179999998
BEL,NED,2959,-3400.0
BEL,NED,2960,-3400.0
BEL,NED,2961,-3400.0
BEL,NED,2962,-3400.0
BEL,NED,2963,-3400.0
BEL,NED,2964,-3400.0
BEL,NED,2965,-3400.0
BEL,NED,2966,-3400.0
BEL,NED,2967,-3400.0
BEL,NED,2968,-3400.0
BEL,NED,2969,-19.797200000086377
BEL,NED,2970,2400.0
BEL,NED,2971,-3400.0
BEL,NED,2972,-3400.0
BEL,NED,2973,-3400.0
BEL,NED,2974,-3400.0
BEL,NED,2975,-3400.0
BEL,NED,2976,-2331.488727
BEL,NED,2977,-1756.6866019999993
BEL,NED,2978,-1186.581578
BEL,NED,2979,-990.889958
BEL,NED,2980,-782.4143550000001
BEL,NED,2981,-600.1413650000002
BEL,NED,2982,-704.0518700000005
BEL,NED,2983,-1080.9390699999994
BEL,NED,2984,-2039.497490000127
BEL,NED,2985,-3400.0
BEL,NED,2986,-3400.0
BEL,NED,2987,-3400.0
BEL,NED,2988,-890.5753819999995
BEL,NED,2989,-487.93244300000015
BEL,NED,2990,-558.1026780000002
BEL,NED,2991,-3400.0
BEL,NED,2992,-3400.0
BEL,NED,2993,-1184.309624
BEL,NED,2994,-2394.148774
BEL,NED,2995,-3400.0
BEL,NED,2996,-3400.0
BEL,NED,2997,-2295.7453289999994
BEL,NED,2998,-2313.726471
BEL,NED,2999,-3400.0
BEL,NED,3000,-2370.5752079999993
BEL,NED,3001,-1705.0947240000003
BEL,NED,3002,-1303.6977659999998
BEL,NED,3003,-947.6602220000002
BEL,NED,3004,-879.1737989999999
BEL,NED,3005,-966.4277600000005
BEL,NED,3006,-1266.180143
BEL,NED,3007,-1026.1755230000003
BEL,NED,3008,-3400.0
BEL,NED,3009,-3400.0
BEL,NED,3010,-1376.7842100001453
BEL,NED,3011,-797.0891299999998
BEL,NED,3012,-1277.0042700001486
BEL,NED,3013,-3400.0
BEL,NED,3014,-836.7466800001457
BEL,NED,3015,194.96339599999942
BEL,NED,3016,-249.21496300000035
BEL,NED,3017,-810.4839060000004
BEL,NED,3018,-1683.2027929999997
BEL,NED,3019,-2047.6259270000005
BEL,NED,3020,-2022.5883260000005
BEL,NED,3021,-1897.402045
BEL,NED,3022,-1954.4398750000003
BEL,NED,3023,-2229.920788
BEL,NED,3024,-1985.70216
BEL,NED,3025,-1319.621676
BEL,NED,3026,-936.3166530000001
BEL,NED,3027,-847.6574099999998
BEL,NED,3028,-1049.0655900000002
BEL,NED,3029,-1407.9763250000003
BEL,NED,3030,-2072.0733120000004
BEL,NED,3031,-2321.3646160000003
BEL,NED,3032,-3400.0
BEL,NED,3033,-3400.0
BEL,NED,3034,-3400.0
BEL,NED,3035,-3400.0
BEL,NED,3036,-3400.0
BEL,NED,3037,-3400.0
BEL,NED,3038,-3400.0
BEL,NED,3039,-3400.0
BEL,NED,3040,-3400.0
BEL,NED,3041,-3400.0
BEL,NED,3042,-3400.0
BEL,NED,3043,-3400.0
BEL,NED,3044,-778.9237100000009
BEL,NED,3045,-668.5258600000016
BEL,NED,3046,-809.8029900000001
BEL,NED,3047,-2949.2548799999986
BEL,NED,3048,-3400.0
BEL,NED,3049,-3400.0
BEL,NED,3050,-3400.0
BEL,NED,3051,-3400.0
BEL,NED,3052,-3400.0
BEL,NED,3053,-3400.0
BEL,NED,3054,-3400.0
BEL,NED,3055,-2346.7330500000426
BEL,NED,3056,-2724.287750000084
BEL,NED,3057,-3400.0
BEL,NED,3058,-3400.0
BEL,NED,3059,-3400.0
BEL,NED,3060,-3400.0
BEL,NED,3061,-3400.0
BEL,NED,3062,-3400.0
BEL,NED,3063,-3400.0
BEL,NED,3064,-3400.0
BEL,NED,3065,-3400.0
BEL,NED,3066,-3400.0
BEL,NED,3067,-3400.0
BEL,NED,3068,-3400.0
BEL,NED,3069,-3400.0
BEL,NED,3070,-3400.0
BEL,NED,3071,-3400.0
BEL,NED,3072,-3400.0
BEL,NED,3073,-1910.654225
BEL,NED,3074,-1172.7843900000003
BEL,NED,3075,-687.54412
BEL,NED,3076,-428.02267900000015
BEL,NED,3077,-253.34437799999978
BEL,NED,3078,-70.26596200000003
BEL,NED,3079,381.6935379999997
BEL,NED,3080,607.8642029999996
BEL,NED,3081,797.0173310000002
BEL,NED,3082,-2057.817300000137
BEL,NED,3083,-3400.0
BEL,NED,3084,-3400.0
BEL,NED,3085,-3400.0
BEL,NED,3086,58.6854129999997
BEL,NED,3087,379.7189950000002
BEL,NED,3088,107.35280699999976
BEL,NED,3089,-398.12026999999966
BEL,NED,3090,-1210.7986569999998
BEL,NED,3091,-1991.1985999999995
BEL,NED,3092,-2289.991912
BEL,NED,3093,-2482.256923
BEL,NED,3094,-3400.0
BEL,NED,3095,-3400.0
BEL,NED,3096,-3400.0
BEL,NED,3097,-3207.0979669999997
BEL,NED,3098,-2974.4631210000002
BEL,NED,3099,-2431.714785
BEL,NED,3100,-2336.825692
BEL,NED,3101,-2355.2608529999998
BEL,NED,3102,-2835.333786
BEL,NED,3103,-2150.954107
BEL,NED,3104,-3302.330916
BEL,NED,3105,-3400.0
BEL,NED,3106,-3400.0
BEL,NED,3107,-2175.8988289999998
BEL,NED,3108,-2021.9419399999997
BEL,NED,3109,-1802.5433750000002
BEL,NED,3110,-1507.0382660000005
BEL,NED,3111,-1587.211428
BEL,NED,3112,-1958.0574099999997
BEL,NED,3113,-1776.4155609999998
BEL,NED,3114,-2660.5519560000002
BEL,NED,3115,-3400.0
BEL,NED,3116,-3400.0
BEL,NED,3117,-3400.0
BEL,NED,3118,-3400.0
BEL,NED,3119,-3400.0
BEL,NED,3120,-2250.0354529999995
BEL,NED,3121,-1592.3629489999998
BEL,NED,3122,-1333.4010369999996
BEL,NED,3123,-1213.7742
BEL,NED,3124,-1230.260738
BEL,NED,3125,-1386.6336140000003
BEL,NED,3126,-1866.856233
BEL,NED,3127,-3400.0
BEL,NED,3128,-3400.0
BEL,NED,3129,-3400.0
BEL,NED,3130,-3400.0
BEL,NED,3131,-3400.0
BEL,NED,3132,-3400.0
BEL,NED,3133,-3400.0
BEL,NED,3134,-3400.0
BEL,NED,3135,-3400.0
BEL,NED,3136,-3400.0
BEL,NED,3137,-3400.0
BEL,NED,3138,-3400.0
BEL,NED,3139,-3400.0
BEL,NED,3140,-3400.0
BEL,NED,3141,-3400.0
BEL,NED,3142,-3400.0
BEL,NED,3143,-3400.0
BEL,NED,3144,-3400.0
BEL,NED,3145,-3400.0
BEL,NED,3146,-3400.0
BEL,NED,3147,-3379.344034
BEL,NED,3148,-3264.814384
BEL,NED,3149,-3366.841336
BEL,NED,3150,-3400.0
BEL,NED,3151,-3400.0
BEL,NED,3152,-3400.0
BEL,NED,3153,-3400.0
BEL,NED,3154,-3400.0
BEL,NED,3155,-3400.0
BEL,NED,3156,-3400.0
BEL,NED,3157,-3400.0
BEL,NED,3158,-3400.0
BEL,NED,3159,-3400.0
BEL,NED,3160,-2619.409580000156
BEL,NED,3161,-2258.446248000001
BEL,NED,3162,-3400.0
BEL,NED,3163,-3400.0
BEL,NED,3164,-3400.0
BEL,NED,3165,-3400.0
BEL,NED,3166,-3400.0
BEL,NED,3167,-3400.0
BEL,NED,3168,-3400.0
BEL,NED,3169,-3400.0
BEL,NED,3170,-3400.0
BEL,NED,3171,-3340.030515
BEL,NED,3172,-3279.084705
BEL,NED,3173,-3400.0
BEL,NED,3174,-3400.0
BEL,NED,3175,-3400.0
BEL,NED,3176,-3400.0
BEL,NED,3177,-3400.0
BEL,NED,3178,-3400.0
BEL,NED,3179,-3400.0
BEL,NED,3180,-3400.0
BEL,NED,3181,-3400.0
BEL,NED,3182,-3400.0
BEL,NED,3183,-3400.0
BEL,NED,3184,-3400.0
BEL,NED,3185,-3400.0
BEL,NED,3186,-3400.0
BEL,NED,3187,-3400.0
BEL,NED,3188,-3400.0
BEL,NED,3189,-3400.0
BEL,NED,3190,-3400.0
BEL,NED,3191,-3400.0
BEL,NED,3192,-3400.0
BEL,NED,3193,-3400.0
BEL,NED,3194,-3278.2655609999997
BEL,NED,3195,-2351.317225
BEL,NED,3196,-2262.084877
BEL,NED,3197,-2244.2376609999997
BEL,NED,3198,-2073.29587
BEL,NED,3199,-1480.9256059999996
BEL,NED,3200,-1075.0525010000001
BEL,NED,3201,-2060.5440909999998
BEL,NED,3202,-2374.941136
BEL,NED,3203,-3400.0
BEL,NED,3204,-3400.0
BEL,NED,3205,-3400.0
BEL,NED,3206,-3400.0
BEL,NED,3207,-3400.0
BEL,NED,3208,-3400.0
BEL,NED,3209,-3400.0
BEL,NED,3210,-3400.0
BEL,NED,3211,-3400.0
BEL,NED,3212,-3400.0
BEL,NED,3213,-3400.0
BEL,NED,3214,-3400.0
BEL,NED,3215,-3400.0
BEL,NED,3216,-3400.0
BEL,NED,3217,-2191.371072
BEL,NED,3218,-1643.7281039999998
BEL,NED,3219,-1228.7931720000001
BEL,NED,3220,-1156.993229
BEL,NED,3221,-1221.1580399999998
BEL,NED,3222,-1386.830859
BEL,NED,3223,-1653.6305719999998
BEL,NED,3224,-2018.1004639999996
BEL,NED,3225,-3400.0
BEL,NED,3226,-3400.0
BEL,NED,3227,-3400.0
BEL,NED,3228,-3400.0
BEL,NED,3229,-3400.0
BEL,NED,3230,-3400.0
BEL,NED,3231,-3400.0
BEL,NED,3232,-3400.0
BEL,NED,3233,-2495.3376930000004
BEL,NED,3234,-3400.0
BEL,NED,3235,-3021.351540000012
BEL,NED,3236,-2956.324980000003
BEL,NED,3237,-2552.4940700000006
BEL,NED,3238,-3013.980380000001
BEL,NED,3239,-3400.0
BEL,NED,3240,-3400.0
BEL,NED,3241,-3400.0
BEL,NED,3242,-2018.822536
BEL,NED,3243,-1674.2903019999997
BEL,NED,3244,-1481.425577
BEL,NED,3245,-1448.2836999999997
BEL,NED,3246,-1318.1174259999998
BEL,NED,3247,-1023.590302
BEL,NED,3248,-947.3332990000001
BEL,NED,3249,-1355.8733979999997
BEL,NED,3250,-1726.575695
BEL,NED,3251,-2325.178135
BEL,NED,3252,-3400.0
BEL,NED,3253,-3400.0
BEL,NED,3254,-3400.0
BEL,NED,3255,-3400.0
