location,technology,time_step,availability
BEL,WindOn,3234,0.195
BEL,WindOn,3235,0.183
BEL,WindOn,3236,0.217
BEL,WindOn,3237,0.208
BEL,WindOn,3238,0.162
BEL,WindOn,3239,0.129
BEL,WindOn,3240,0.123
BEL,WindOn,3241,0.142
BEL,WindOn,3242,0.17
BEL,WindOn,3243,0.191
BEL,WindOn,3244,0.195
BEL,WindOn,3245,0.191
BEL,WindOn,3246,0.199
BEL,WindOn,3247,0.253
BEL,WindOn,3248,0.313
BEL,WindOn,3249,0.346
BEL,WindOn,3250,0.379
BEL,WindOn,3251,0.4
BEL,WindOn,3252,0.384
BEL,WindOn,3253,0.343
BEL,WindOn,3254,0.308
BEL,WindOn,3255,0.253
BEL,WindOn,3256,0.205
BEL,WindOn,3257,0.169
BEL,WindOn,3258,0.13
BEL,WindOn,3259,0.102
BEL,WindOn,3260,0.08
BEL,WindOn,3261,0.047
BEL,WindOn,3262,0.028
BEL,WindOn,3263,0.031
BEL,WindOn,3264,0.045
BEL,WindOn,3265,0.063
BEL,WindOn,3266,0.077
BEL,WindOn,3267,0.087
BEL,WindOn,3268,0.09
BEL,WindOn,3269,0.087
BEL,WindOn,3270,0.063
BEL,WindOn,3271,0.042
BEL,WindOn,3272,0.045
BEL,WindOn,3273,0.062
BEL,WindOn,3274,0.085
BEL,WindOn,3275,0.102
BEL,WindOn,3276,0.116
BEL,WindOn,3277,0.123
BEL,WindOn,3278,0.129
BEL,WindOn,3279,0.131
BEL,WindOn,3280,0.133
BEL,WindOn,3281,0.129
BEL,WindOn,3282,0.122
BEL,WindOn,3283,0.124
BEL,WindOn,3284,0.115
BEL,WindOn,3285,0.082
BEL,WindOn,3286,0.071
BEL,WindOn,3287,0.081
BEL,WindOn,3288,0.09
BEL,WindOn,3289,0.102
BEL,WindOn,3290,0.125
BEL,WindOn,3291,0.152
BEL,WindOn,3292,0.182
BEL,WindOn,3293,0.208
BEL,WindOn,3294,0.175
BEL,WindOn,3295,0.25
BEL,WindOn,3296,0.359
BEL,WindOn,3297,0.441
BEL,WindOn,3298,0.498
BEL,WindOn,3299,0.532
BEL,WindOn,3300,0.581
BEL,WindOn,3301,0.632
BEL,WindOn,3302,0.677
BEL,WindOn,3303,0.702
BEL,WindOn,3304,0.681
BEL,WindOn,3305,0.605
BEL,WindOn,3306,0.562
BEL,WindOn,3307,0.543
BEL,WindOn,3308,0.519
BEL,WindOn,3309,0.469
BEL,WindOn,3310,0.424
BEL,WindOn,3311,0.431
BEL,WindOn,3312,0.457
BEL,WindOn,3313,0.47
BEL,WindOn,3314,0.48
BEL,WindOn,3315,0.479
BEL,WindOn,3316,0.48
BEL,WindOn,3317,0.462
BEL,WindOn,3318,0.472
BEL,WindOn,3319,0.585
BEL,WindOn,3320,0.681
BEL,WindOn,3321,0.708
BEL,WindOn,3322,0.714
BEL,WindOn,3323,0.716
BEL,WindOn,3324,0.717
BEL,WindOn,3325,0.712
BEL,WindOn,3326,0.696
BEL,WindOn,3327,0.665
BEL,WindOn,3328,0.615
BEL,WindOn,3329,0.551
BEL,WindOn,3330,0.445
BEL,WindOn,3331,0.37
BEL,WindOn,3332,0.342
BEL,WindOn,3333,0.323
BEL,WindOn,3334,0.328
BEL,WindOn,3335,0.332
BEL,WindOn,3336,0.326
BEL,WindOn,3337,0.307
BEL,WindOn,3338,0.271
BEL,WindOn,3339,0.23
BEL,WindOn,3340,0.195
BEL,WindOn,3341,0.157
BEL,WindOn,3342,0.138
BEL,WindOn,3343,0.154
BEL,WindOn,3344,0.174
BEL,WindOn,3345,0.198
BEL,WindOn,3346,0.2
BEL,WindOn,3347,0.189
BEL,WindOn,3348,0.186
BEL,WindOn,3349,0.188
BEL,WindOn,3350,0.187
BEL,WindOn,3351,0.18
BEL,WindOn,3352,0.171
BEL,WindOn,3353,0.164
BEL,WindOn,3354,0.148
BEL,WindOn,3355,0.14
BEL,WindOn,3356,0.154
BEL,WindOn,3357,0.151
BEL,WindOn,3358,0.148
BEL,WindOn,3359,0.138
BEL,WindOn,3360,0.128
BEL,WindOn,3361,0.127
BEL,WindOn,3362,0.125
BEL,WindOn,3363,0.125
BEL,WindOn,3364,0.118
BEL,WindOn,3365,0.105
BEL,WindOn,3366,0.071
BEL,WindOn,3367,0.056
BEL,WindOn,3368,0.073
BEL,WindOn,3369,0.094
BEL,WindOn,3370,0.111
BEL,WindOn,3371,0.128
BEL,WindOn,3372,0.146
BEL,WindOn,3373,0.156
BEL,WindOn,3374,0.158
BEL,WindOn,3375,0.152
BEL,WindOn,3376,0.144
BEL,WindOn,3377,0.13
BEL,WindOn,3378,0.111
BEL,WindOn,3379,0.104
BEL,WindOn,3380,0.11
BEL,WindOn,3381,0.11
BEL,WindOn,3382,0.111
BEL,WindOn,3383,0.115
BEL,WindOn,3384,0.116
BEL,WindOn,3385,0.123
BEL,WindOn,3386,0.129
BEL,WindOn,3387,0.14
BEL,WindOn,3388,0.146
BEL,WindOn,3389,0.133
BEL,WindOn,3390,0.081
BEL,WindOn,3391,0.062
BEL,WindOn,3392,0.064
BEL,WindOn,3393,0.06
BEL,WindOn,3394,0.052
BEL,WindOn,3395,0.047
BEL,WindOn,3396,0.045
BEL,WindOn,3397,0.045
BEL,WindOn,3398,0.048
BEL,WindOn,3399,0.053
BEL,WindOn,3400,0.06
BEL,WindOn,3401,0.068
BEL,WindOn,3402,0.077
BEL,WindOn,3403,0.102
BEL,WindOn,3404,0.147
BEL,WindOn,3405,0.177
BEL,WindOn,3406,0.179
BEL,WindOn,3407,0.162
BEL,WindOn,3408,0.142
BEL,WindOn,3409,0.129
BEL,WindOn,3410,0.125
BEL,WindOn,3411,0.121
BEL,WindOn,3412,0.106
BEL,WindOn,3413,0.086
BEL,WindOn,3414,0.047
BEL,WindOn,3415,0.034
BEL,WindOn,3416,0.041
BEL,WindOn,3417,0.055
BEL,WindOn,3418,0.063
BEL,WindOn,3419,0.075
BEL,WindOn,3420,0.099
BEL,WindOn,3421,0.134
BEL,WindOn,3422,0.166
BEL,WindOn,3423,0.193
BEL,WindOn,3424,0.212
BEL,WindOn,3425,0.219
BEL,WindOn,3426,0.21
BEL,WindOn,3427,0.198
BEL,WindOn,3428,0.219
BEL,WindOn,3429,0.226
BEL,WindOn,3430,0.214
BEL,WindOn,3431,0.199
BEL,WindOn,3432,0.184
BEL,WindOn,3433,0.165
BEL,WindOn,3434,0.137
BEL,WindOn,3435,0.104
BEL,WindOn,3436,0.075
BEL,WindOn,3437,0.049
BEL,WindOn,3438,0.014
BEL,WindOn,3439,0
BEL,WindOn,3440,0
BEL,WindOn,3441,0.003
BEL,WindOn,3442,0.005
BEL,WindOn,3443,0.014
BEL,WindOn,3444,0.02
BEL,WindOn,3445,0.025
BEL,WindOn,3446,0.032
BEL,WindOn,3447,0.042
BEL,WindOn,3448,0.053
BEL,WindOn,3449,0.071
BEL,WindOn,3450,0.094
BEL,WindOn,3451,0.122
BEL,WindOn,3452,0.144
BEL,WindOn,3453,0.149
BEL,WindOn,3454,0.136
BEL,WindOn,3455,0.115
BEL,WindOn,3456,0.091
BEL,WindOn,3457,0.075
BEL,WindOn,3458,0.068
BEL,WindOn,3459,0.071
BEL,WindOn,3460,0.075
BEL,WindOn,3461,0.077
BEL,WindOn,3462,0.066
BEL,WindOn,3463,0.067
BEL,WindOn,3464,0.081
BEL,WindOn,3465,0.101
BEL,WindOn,3466,0.124
BEL,WindOn,3467,0.15
BEL,WindOn,3468,0.181
BEL,WindOn,3469,0.213
BEL,WindOn,3470,0.242
BEL,WindOn,3471,0.264
BEL,WindOn,3472,0.283
BEL,WindOn,3473,0.297
BEL,WindOn,3474,0.294
BEL,WindOn,3475,0.269
BEL,WindOn,3476,0.249
BEL,WindOn,3477,0.237
BEL,WindOn,3478,0.222
BEL,WindOn,3479,0.213
BEL,WindOn,3480,0.205
BEL,WindOn,3481,0.19
BEL,WindOn,3482,0.175
BEL,WindOn,3483,0.165
BEL,WindOn,3484,0.14
BEL,WindOn,3485,0.107
BEL,WindOn,3486,0.076
BEL,WindOn,3487,0.084
BEL,WindOn,3488,0.076
BEL,WindOn,3489,0.081
BEL,WindOn,3490,0.097
BEL,WindOn,3491,0.121
BEL,WindOn,3492,0.152
BEL,WindOn,3493,0.184
BEL,WindOn,3494,0.216
BEL,WindOn,3495,0.248
BEL,WindOn,3496,0.269
BEL,WindOn,3497,0.265
BEL,WindOn,3498,0.238
BEL,WindOn,3499,0.209
BEL,WindOn,3500,0.205
BEL,WindOn,3501,0.183
BEL,WindOn,3502,0.157
BEL,WindOn,3503,0.127
BEL,WindOn,3504,0.086
BEL,WindOn,3505,0.051
BEL,WindOn,3506,0.032
BEL,WindOn,3507,0.029
BEL,WindOn,3508,0.037
BEL,WindOn,3509,0.047
BEL,WindOn,3510,0.041
BEL,WindOn,3511,0.022
BEL,WindOn,3512,0.017
BEL,WindOn,3513,0.022
BEL,WindOn,3514,0.034
BEL,WindOn,3515,0.049
BEL,WindOn,3516,0.071
BEL,WindOn,3517,0.09
BEL,WindOn,3518,0.104
BEL,WindOn,3519,0.116
BEL,WindOn,3520,0.128
BEL,WindOn,3521,0.137
BEL,WindOn,3522,0.137
BEL,WindOn,3523,0.141
BEL,WindOn,3524,0.157
BEL,WindOn,3525,0.178
BEL,WindOn,3526,0.229
BEL,WindOn,3527,0.29
BEL,WindOn,3528,0.331
BEL,WindOn,3529,0.359
BEL,WindOn,3530,0.383
BEL,WindOn,3531,0.392
BEL,WindOn,3532,0.379
BEL,WindOn,3533,0.35
BEL,WindOn,3534,0.295
BEL,WindOn,3535,0.335
BEL,WindOn,3536,0.395
BEL,WindOn,3537,0.435
BEL,WindOn,3538,0.473
BEL,WindOn,3539,0.498
BEL,WindOn,3540,0.507
BEL,WindOn,3541,0.504
BEL,WindOn,3542,0.49
BEL,WindOn,3543,0.468
BEL,WindOn,3544,0.436
BEL,WindOn,3545,0.389
BEL,WindOn,3546,0.294
BEL,WindOn,3547,0.207
BEL,WindOn,3548,0.192
BEL,WindOn,3549,0.199
BEL,WindOn,3550,0.196
BEL,WindOn,3551,0.183
BEL,WindOn,3552,0.182
BEL,WindOn,3553,0.193
BEL,WindOn,3554,0.2
BEL,WindOn,3555,0.207
BEL,WindOn,3556,0.22
BEL,WindOn,3557,0.217
BEL,WindOn,3558,0.181
BEL,WindOn,3559,0.183
BEL,WindOn,3560,0.238
BEL,WindOn,3561,0.309
BEL,WindOn,3562,0.383
BEL,WindOn,3563,0.455
BEL,WindOn,3564,0.526
BEL,WindOn,3565,0.592
BEL,WindOn,3566,0.648
BEL,WindOn,3567,0.695
BEL,WindOn,3568,0.718
BEL,WindOn,3569,0.702
BEL,WindOn,3570,0.627
BEL,WindOn,3571,0.581
BEL,WindOn,3572,0.55
BEL,WindOn,3573,0.475
BEL,WindOn,3574,0.426
BEL,WindOn,3575,0.375
BEL,WindOn,3576,0.325
BEL,WindOn,3577,0.278
BEL,WindOn,3578,0.241
BEL,WindOn,3579,0.217
BEL,WindOn,3580,0.211
BEL,WindOn,3581,0.205
BEL,WindOn,3582,0.19
BEL,WindOn,3583,0.226
BEL,WindOn,3584,0.285
BEL,WindOn,3585,0.319
BEL,WindOn,3586,0.322
BEL,WindOn,3587,0.311
BEL,WindOn,3588,0.306
BEL,WindOn,3589,0.304
BEL,WindOn,3590,0.292
BEL,WindOn,3591,0.264
BEL,WindOn,3592,0.23
BEL,WindOn,3593,0.191
BEL,WindOn,3594,0.137
BEL,WindOn,3595,0.09
BEL,WindOn,3596,0.072
BEL,WindOn,3597,0.067
BEL,WindOn,3598,0.073
BEL,WindOn,3599,0.105
BEL,WindOn,3600,0.178
BEL,WindOn,3601,0.29
BEL,WindOn,3602,0.375
BEL,WindOn,3603,0.405
BEL,WindOn,3604,0.419
BEL,WindOn,3605,0.417
BEL,WindOn,3606,0.415
BEL,WindOn,3607,0.393
BEL,WindOn,3608,0.42
BEL,WindOn,3609,0.532
BEL,WindOn,3610,0.641
BEL,WindOn,3611,0.712
BEL,WindOn,3612,0.766
BEL,WindOn,3613,0.797
BEL,WindOn,3614,0.806
BEL,WindOn,3615,0.797
BEL,WindOn,3616,0.775
BEL,WindOn,3617,0.72
BEL,WindOn,3618,0.659
BEL,WindOn,3619,0.615
BEL,WindOn,3620,0.547
BEL,WindOn,3621,0.463
BEL,WindOn,3622,0.41
BEL,WindOn,3623,0.343
BEL,WindOn,3624,0.29
BEL,WindOn,3625,0.256
BEL,WindOn,3626,0.209
BEL,WindOn,3627,0.174
BEL,WindOn,3628,0.143
BEL,WindOn,3629,0.112
BEL,WindOn,3630,0.081
BEL,WindOn,3631,0.064
BEL,WindOn,3632,0.069
BEL,WindOn,3633,0.082
BEL,WindOn,3634,0.096
BEL,WindOn,3635,0.097
BEL,WindOn,3636,0.095
BEL,WindOn,3637,0.113
BEL,WindOn,3638,0.144
BEL,WindOn,3639,0.171
BEL,WindOn,3640,0.182
BEL,WindOn,3641,0.164
BEL,WindOn,3642,0.14
BEL,WindOn,3643,0.15
BEL,WindOn,3644,0.252
BEL,WindOn,3645,0.398
BEL,WindOn,3646,0.495
BEL,WindOn,3647,0.547
BEL,WindOn,3648,0.561
BEL,WindOn,3649,0.588
BEL,WindOn,3650,0.632
BEL,WindOn,3651,0.652
BEL,WindOn,3652,0.65
BEL,WindOn,3653,0.66
BEL,WindOn,3654,0.684
BEL,WindOn,3655,0.801
BEL,WindOn,3656,0.858
BEL,WindOn,3657,0.868
BEL,WindOn,3658,0.877
BEL,WindOn,3659,0.88
BEL,WindOn,3660,0.886
BEL,WindOn,3661,0.887
BEL,WindOn,3662,0.886
BEL,WindOn,3663,0.874
BEL,WindOn,3664,0.857
BEL,WindOn,3665,0.837
BEL,WindOn,3666,0.812
BEL,WindOn,3667,0.786
BEL,WindOn,3668,0.755
BEL,WindOn,3669,0.721
BEL,WindOn,3670,0.683
BEL,WindOn,3671,0.647
BEL,WindOn,3672,0.614
BEL,WindOn,3673,0.561
BEL,WindOn,3674,0.533
BEL,WindOn,3675,0.493
BEL,WindOn,3676,0.45
BEL,WindOn,3677,0.384
BEL,WindOn,3678,0.36
BEL,WindOn,3679,0.449
BEL,WindOn,3680,0.485
BEL,WindOn,3681,0.468
BEL,WindOn,3682,0.426
BEL,WindOn,3683,0.379
BEL,WindOn,3684,0.329
BEL,WindOn,3685,0.279
BEL,WindOn,3686,0.231
BEL,WindOn,3687,0.184
BEL,WindOn,3688,0.146
BEL,WindOn,3689,0.112
BEL,WindOn,3690,0.085
BEL,WindOn,3691,0.077
BEL,WindOn,3692,0.092
BEL,WindOn,3693,0.105
BEL,WindOn,3694,0.105
BEL,WindOn,3695,0.099
BEL,WindOn,3696,0.095
BEL,WindOn,3697,0.1
BEL,WindOn,3698,0.112
BEL,WindOn,3699,0.123
BEL,WindOn,3700,0.121
BEL,WindOn,3701,0.112
BEL,WindOn,3702,0.067
BEL,WindOn,3703,0.04
BEL,WindOn,3704,0.066
BEL,WindOn,3705,0.067
BEL,WindOn,3706,0.067
BEL,WindOn,3707,0.068
BEL,WindOn,3708,0.071
BEL,WindOn,3709,0.071
BEL,WindOn,3710,0.071
BEL,WindOn,3711,0.076
BEL,WindOn,3712,0.089
BEL,WindOn,3713,0.1
BEL,WindOn,3714,0.116
BEL,WindOn,3715,0.157
BEL,WindOn,3716,0.233
BEL,WindOn,3717,0.307
BEL,WindOn,3718,0.358
BEL,WindOn,3719,0.384
BEL,WindOn,3720,0.396
BEL,WindOn,3721,0.401
BEL,WindOn,3722,0.408
BEL,WindOn,3723,0.415
BEL,WindOn,3724,0.414
BEL,WindOn,3725,0.373
BEL,WindOn,3726,0.248
BEL,WindOn,3727,0.155
BEL,WindOn,3728,0.113
BEL,WindOn,3729,0.15
BEL,WindOn,3730,0.183
BEL,WindOn,3731,0.193
BEL,WindOn,3732,0.203
BEL,WindOn,3733,0.203
BEL,WindOn,3734,0.199
BEL,WindOn,3735,0.196
BEL,WindOn,3736,0.193
BEL,WindOn,3737,0.198
BEL,WindOn,3738,0.21
BEL,WindOn,3739,0.232
BEL,WindOn,3740,0.274
BEL,WindOn,3741,0.281
BEL,WindOn,3742,0.257
BEL,WindOn,3743,0.22
BEL,WindOn,3744,0.208
BEL,WindOn,3745,0.192
BEL,WindOn,3746,0.189
BEL,WindOn,3747,0.196
BEL,WindOn,3748,0.2
BEL,WindOn,3749,0.179
BEL,WindOn,3750,0.184
BEL,WindOn,3751,0.192
BEL,WindOn,3752,0.181
BEL,WindOn,3753,0.174
BEL,WindOn,3754,0.179
BEL,WindOn,3755,0.18
BEL,WindOn,3756,0.175
BEL,WindOn,3757,0.179
BEL,WindOn,3758,0.178
BEL,WindOn,3759,0.162
BEL,WindOn,3760,0.158
BEL,WindOn,3761,0.164
BEL,WindOn,3762,0.17
BEL,WindOn,3763,0.173
BEL,WindOn,3764,0.213
BEL,WindOn,3765,0.253
BEL,WindOn,3766,0.269
BEL,WindOn,3767,0.268
BEL,WindOn,3768,0.237
BEL,WindOn,3769,0.177
BEL,WindOn,3770,0.128
BEL,WindOn,3771,0.11
BEL,WindOn,3772,0.097
BEL,WindOn,3773,0.068
BEL,WindOn,3774,0.032
BEL,WindOn,3775,0.032
BEL,WindOn,3776,0.032
BEL,WindOn,3777,0.031
BEL,WindOn,3778,0.035
BEL,WindOn,3779,0.045
BEL,WindOn,3780,0.064
BEL,WindOn,3781,0.091
BEL,WindOn,3782,0.124
BEL,WindOn,3783,0.163
BEL,WindOn,3784,0.2
BEL,WindOn,3785,0.242
BEL,WindOn,3786,0.282
BEL,WindOn,3787,0.322
BEL,WindOn,3788,0.4
BEL,WindOn,3789,0.425
BEL,WindOn,3790,0.396
BEL,WindOn,3791,0.371
BEL,WindOn,3792,0.343
BEL,WindOn,3793,0.325
BEL,WindOn,3794,0.328
BEL,WindOn,3795,0.306
BEL,WindOn,3796,0.286
BEL,WindOn,3797,0.264
BEL,WindOn,3798,0.273
BEL,WindOn,3799,0.34
BEL,WindOn,3800,0.345
BEL,WindOn,3801,0.34
BEL,WindOn,3802,0.342
BEL,WindOn,3803,0.355
BEL,WindOn,3804,0.371
BEL,WindOn,3805,0.387
BEL,WindOn,3806,0.402
BEL,WindOn,3807,0.417
BEL,WindOn,3808,0.433
BEL,WindOn,3809,0.453
BEL,WindOn,3810,0.454
BEL,WindOn,3811,0.453
BEL,WindOn,3812,0.51
BEL,WindOn,3813,0.529
BEL,WindOn,3814,0.527
BEL,WindOn,3815,0.507
BEL,WindOn,3816,0.478
BEL,WindOn,3817,0.446
BEL,WindOn,3818,0.415
BEL,WindOn,3819,0.39
BEL,WindOn,3820,0.367
BEL,WindOn,3821,0.328
BEL,WindOn,3822,0.372
BEL,WindOn,3823,0.456
BEL,WindOn,3824,0.452
BEL,WindOn,3825,0.437
BEL,WindOn,3826,0.417
BEL,WindOn,3827,0.403
BEL,WindOn,3828,0.394
BEL,WindOn,3829,0.384
BEL,WindOn,3830,0.373
BEL,WindOn,3831,0.371
BEL,WindOn,3832,0.382
BEL,WindOn,3833,0.395
BEL,WindOn,3834,0.394
BEL,WindOn,3835,0.387
BEL,WindOn,3836,0.42
BEL,WindOn,3837,0.453
BEL,WindOn,3838,0.449
BEL,WindOn,3839,0.431
BEL,WindOn,3840,0.39
BEL,WindOn,3841,0.37
BEL,WindOn,3842,0.358
BEL,WindOn,3843,0.344
BEL,WindOn,3844,0.326
BEL,WindOn,3845,0.28
BEL,WindOn,3846,0.223
BEL,WindOn,3847,0.244
BEL,WindOn,3848,0.306
BEL,WindOn,3849,0.346
BEL,WindOn,3850,0.364
BEL,WindOn,3851,0.364
BEL,WindOn,3852,0.36
BEL,WindOn,3853,0.359
BEL,WindOn,3854,0.358
BEL,WindOn,3855,0.353
BEL,WindOn,3856,0.345
BEL,WindOn,3857,0.326
BEL,WindOn,3858,0.3
BEL,WindOn,3859,0.336
BEL,WindOn,3860,0.434
BEL,WindOn,3861,0.484
BEL,WindOn,3862,0.476
BEL,WindOn,3863,0.439
BEL,WindOn,3864,0.388
BEL,WindOn,3865,0.338
BEL,WindOn,3866,0.309
BEL,WindOn,3867,0.3
BEL,WindOn,3868,0.281
BEL,WindOn,3869,0.235
BEL,WindOn,3870,0.157
BEL,WindOn,3871,0.138
BEL,WindOn,3872,0.169
BEL,WindOn,3873,0.214
BEL,WindOn,3874,0.245
BEL,WindOn,3875,0.235
BEL,WindOn,3876,0.207
BEL,WindOn,3877,0.188
BEL,WindOn,3878,0.178
BEL,WindOn,3879,0.169
BEL,WindOn,3880,0.169
BEL,WindOn,3881,0.18
BEL,WindOn,3882,0.209
BEL,WindOn,3883,0.294
BEL,WindOn,3884,0.406
BEL,WindOn,3885,0.464
BEL,WindOn,3886,0.465
BEL,WindOn,3887,0.441
BEL,WindOn,3888,0.413
BEL,WindOn,3889,0.382
BEL,WindOn,3890,0.364
BEL,WindOn,3891,0.356
BEL,WindOn,3892,0.346
BEL,WindOn,3893,0.283
BEL,WindOn,3894,0.174
BEL,WindOn,3895,0.123
BEL,WindOn,3896,0.162
BEL,WindOn,3897,0.175
BEL,WindOn,3898,0.159
BEL,WindOn,3899,0.143
BEL,WindOn,3900,0.136
BEL,WindOn,3901,0.141
BEL,WindOn,3902,0.162
BEL,WindOn,3903,0.202
BEL,WindOn,3904,0.24
BEL,WindOn,3905,0.244
BEL,WindOn,3906,0.235
BEL,WindOn,3907,0.25
BEL,WindOn,3908,0.283
BEL,WindOn,3909,0.313
BEL,WindOn,3910,0.337
BEL,WindOn,3911,0.333
BEL,WindOn,3912,0.308
BEL,WindOn,3913,0.284
BEL,WindOn,3914,0.277
BEL,WindOn,3915,0.28
BEL,WindOn,3916,0.279
BEL,WindOn,3917,0.265
BEL,WindOn,3918,0.281
BEL,WindOn,3919,0.307
BEL,WindOn,3920,0.336
BEL,WindOn,3921,0.398
BEL,WindOn,3922,0.444
BEL,WindOn,3923,0.481
BEL,WindOn,3924,0.509
BEL,WindOn,3925,0.517
BEL,WindOn,3926,0.509
BEL,WindOn,3927,0.492
BEL,WindOn,3928,0.466
BEL,WindOn,3929,0.425
BEL,WindOn,3930,0.357
BEL,WindOn,3931,0.275
BEL,WindOn,3932,0.242
BEL,WindOn,3933,0.24
BEL,WindOn,3934,0.223
BEL,WindOn,3935,0.193
BEL,WindOn,3936,0.17
BEL,WindOn,3937,0.142
BEL,WindOn,3938,0.117
BEL,WindOn,3939,0.094
BEL,WindOn,3940,0.075
BEL,WindOn,3941,0.049
BEL,WindOn,3942,0.017
BEL,WindOn,3943,0.007
BEL,WindOn,3944,0.005
BEL,WindOn,3945,0.003
BEL,WindOn,3946,0.005
BEL,WindOn,3947,0.015
BEL,WindOn,3948,0.028
BEL,WindOn,3949,0.045
BEL,WindOn,3950,0.064
BEL,WindOn,3951,0.082
BEL,WindOn,3952,0.097
BEL,WindOn,3953,0.109
BEL,WindOn,3954,0.122
BEL,WindOn,3955,0.146
BEL,WindOn,3956,0.2
BEL,WindOn,3957,0.252
BEL,WindOn,3958,0.268
BEL,WindOn,3959,0.257
BEL,WindOn,3960,0.243
BEL,WindOn,3961,0.236
BEL,WindOn,3962,0.237
BEL,WindOn,3963,0.25
BEL,WindOn,3964,0.257
BEL,WindOn,3965,0.264
BEL,WindOn,3966,0.283
BEL,WindOn,3967,0.283
BEL,WindOn,3968,0.259
BEL,WindOn,3969,0.233
BEL,WindOn,3970,0.213
BEL,WindOn,3971,0.197
BEL,WindOn,3972,0.18
BEL,WindOn,3973,0.161
BEL,WindOn,3974,0.147
BEL,WindOn,3975,0.14
BEL,WindOn,3976,0.149
BEL,WindOn,3977,0.181
BEL,WindOn,3978,0.223
BEL,WindOn,3979,0.277
BEL,WindOn,3980,0.349
BEL,WindOn,3981,0.378
BEL,WindOn,3982,0.347
BEL,WindOn,3983,0.317
BEL,WindOn,3984,0.293
BEL,WindOn,3985,0.266
BEL,WindOn,3986,0.24
BEL,WindOn,3987,0.22
BEL,WindOn,3988,0.199
BEL,WindOn,3989,0.141
BEL,WindOn,3990,0.102
BEL,WindOn,3991,0.127
BEL,WindOn,3992,0.138
BEL,WindOn,3993,0.137
BEL,WindOn,3994,0.128
BEL,WindOn,3995,0.119
BEL,WindOn,3996,0.116
BEL,WindOn,3997,0.125
BEL,WindOn,3998,0.147
BEL,WindOn,3999,0.162
BEL,WindOn,4000,0.162
BEL,WindOn,4001,0.165
BEL,WindOn,4002,0.167
BEL,WindOn,4003,0.15
BEL,WindOn,4004,0.17
BEL,WindOn,4005,0.18
BEL,WindOn,4006,0.165
BEL,WindOn,4007,0.14
BEL,WindOn,4008,0.106
BEL,WindOn,4009,0.073
BEL,WindOn,4010,0.051
BEL,WindOn,4011,0.037
BEL,WindOn,4012,0.032
BEL,WindOn,4013,0.04
BEL,WindOn,4014,0.038
BEL,WindOn,4015,0.041
BEL,WindOn,4016,0.047
BEL,WindOn,4017,0.056
BEL,WindOn,4018,0.076
BEL,WindOn,4019,0.107
BEL,WindOn,4020,0.15
BEL,WindOn,4021,0.199
BEL,WindOn,4022,0.246
BEL,WindOn,4023,0.285
BEL,WindOn,4024,0.312
BEL,WindOn,4025,0.331
BEL,WindOn,4026,0.328
BEL,WindOn,4027,0.306
BEL,WindOn,4028,0.32
BEL,WindOn,4029,0.362
BEL,WindOn,4030,0.383
BEL,WindOn,4031,0.381
BEL,WindOn,4032,0.336
BEL,WindOn,4033,0.303
BEL,WindOn,4034,0.285
BEL,WindOn,4035,0.286
BEL,WindOn,4036,0.277
BEL,WindOn,4037,0.26
BEL,WindOn,4038,0.221
BEL,WindOn,4039,0.231
BEL,WindOn,4040,0.253
BEL,WindOn,4041,0.241
BEL,WindOn,4042,0.265
BEL,WindOn,4043,0.323
BEL,WindOn,4044,0.355
BEL,WindOn,4045,0.368
BEL,WindOn,4046,0.371
BEL,WindOn,4047,0.365
BEL,WindOn,4048,0.354
BEL,WindOn,4049,0.319
BEL,WindOn,4050,0.269
BEL,WindOn,4051,0.2
BEL,WindOn,4052,0.141
BEL,WindOn,4053,0.109
BEL,WindOn,4054,0.084
BEL,WindOn,4055,0.073
BEL,WindOn,4056,0.08
BEL,WindOn,4057,0.097
BEL,WindOn,4058,0.117
BEL,WindOn,4059,0.14
BEL,WindOn,4060,0.159
BEL,WindOn,4061,0.156
BEL,WindOn,4062,0.13
BEL,WindOn,4063,0.146
BEL,WindOn,4064,0.166
BEL,WindOn,4065,0.19
BEL,WindOn,4066,0.218
BEL,WindOn,4067,0.256
BEL,WindOn,4068,0.307
BEL,WindOn,4069,0.363
BEL,WindOn,4070,0.401
BEL,WindOn,4071,0.41
BEL,WindOn,4072,0.385
BEL,WindOn,4073,0.344
BEL,WindOn,4074,0.287
BEL,WindOn,4075,0.196
BEL,WindOn,4076,0.14
BEL,WindOn,4077,0.115
BEL,WindOn,4078,0.089
BEL,WindOn,4079,0.077
BEL,WindOn,4080,0.077
BEL,WindOn,4081,0.081
BEL,WindOn,4082,0.089
BEL,WindOn,4083,0.1
BEL,WindOn,4084,0.109
BEL,WindOn,4085,0.096
BEL,WindOn,4086,0.068
BEL,WindOn,4087,0.059
BEL,WindOn,4088,0.052
BEL,WindOn,4089,0.06
BEL,WindOn,4090,0.067
BEL,WindOn,4091,0.071
BEL,WindOn,4092,0.075
BEL,WindOn,4093,0.079
BEL,WindOn,4094,0.084
BEL,WindOn,4095,0.082
BEL,WindOn,4096,0.077
BEL,WindOn,4097,0.069
BEL,WindOn,4098,0.055
BEL,WindOn,4099,0.04
BEL,WindOn,4100,0.031
BEL,WindOn,4101,0.025
BEL,WindOn,4102,0.025
BEL,WindOn,4103,0.047
BEL,WindOn,4104,0.092
BEL,WindOn,4105,0.152
BEL,WindOn,4106,0.21
BEL,WindOn,4107,0.251
